会社名,銘柄コード,業種,優先市場,市場タイプ,決算月,都道府県,時価総額,PBR,PER(会予),PER(過去12ヶ月),PER(前年度),配当方向性,配当利回り,EPS(過去12ヶ月),EPS(予想),EPS(前年度),売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
サンリオ,8136,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,1283988783104.0,9.322676,40.367462,25.973707,39.81136223620096,0.31370002,0.011291461,203.86,131.17,71.82999992610301,144904000000.0,51660000000.0,0.41814998,41731000000.0,0.0,,0.5287837317075581,94801000000.0,49277000000.0,151698000000.0,45323000000.0,118976000000.0,7558000000.0,62187600000.0,0.04843313338739888
サンワテクノス,8137,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,50395529216.0,1.0196732,,21.142054,6.704673625338637,0.76629996,0.036199097,156.56,,329.869994855293,139581000000.0,3508000000.0,0.02466,2443000000.0,0.01875,0.054419998,0.5276434818109542,43966000000.0,39133000000.0,82875000000.0,8780000000.0,23371000000.0,6399000000.0,43388300000.0,0.8609553401857066
三京化成,8138,卸売業,スタンダード（内国株式）,JP,2025-03-31,大阪府,4358440448.0,0.48328716,,5.246607,12.029265073652699,0.1027,0.009137056,925.36,,260.06376594148537,27117644000.0,464075000.0,0.02211,629354000.0,0.03484,0.09854,0.5385037030993292,7466244000.0,6478525000.0,10974124000.0,720000000.0,1469080000.0,3424920000.0,5905324000.0,1.3549167576007224
ナガホリ,8139,卸売業,スタンダード（内国株式）,JP,2025-03-31,東京都,31590189056.0,2.314638,,65.79368,41.52003830681684,0.32,0.0048520137,31.31,,33.90719128089617,22891436000.0,723029000.0,0.081190005,406380000.0,0.03539,0.07137,0.4953460959054309,13243968000.0,11999874000.0,19031894000.0,10401872000.0,2287813000.0,1345782000.0,6729973400.0,0.2130399849165119
新光商事,8141,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,30408161280.0,0.58217174,,38.022133,12.041753845030517,0.4996,0.012879485,28.01,,96.53000035450748,116008000000.0,637000000.0,0.01066,505000000.0,0.0032499998,0.0064,0.6458257860613859,27514000000.0,21255000000.0,71517000000.0,10070000000.0,28616000000.0,6103000000.0,48275100000.0,1.5875705063348047
トーホー,8142,卸売業,プライム（内国株式）,JP,2025-01-31,兵庫県,41896206336.0,1.2974126,,10.593357,7.609865413797264,0.38959998,0.03661591,124.04,,111.71666744191732,246465000000.0,7496000000.0,0.03168,4485000000.0,0.0,0.15209,0.3479619565217391,57202000000.0,42798000000.0,46383000000.0,19458000000.0,9226000000.0,2369000000.0,-9160700000.0,-0.21865225520737708
ラピーヌ,8143,繊維製品,スタンダード（内国株式）,JP,2025-02-28,東京都,524759616.0,0.747515,,,-1.9848201892940651,0.0,0.0,-113.18,,-136.03247359955063,2042991000.0,-360564000.0,-0.107,-129269000.0,-0.14925,-0.37467,0.2776200594090789,2196964000.0,1277218000.0,1325836000.0,1575087000.0,760662000.0,517418000.0,-508935400.0,-0.9698448289130541
デンキョーグループホールディングス,8144,卸売業,スタンダード（内国株式）,JP,2025-03-31,大阪府,8427525120.0,0.3088117,,20.451426,90.27260951450893,0.6098,0.014925373,65.57,,13.83399209486166,54326000000.0,109000000.0,0.02928,420000000.0,0.00712,0.01395,0.739349493366176,9312000000.0,6829000000.0,19527000000.0,1364000000.0,5216000000.0,4497000000.0,13362900000.0,1.5856256504400665
トミタ,8147,卸売業,スタンダード（内国株式）,JP,2025-03-31,東京都,7691997696.0,0.6122635,,11.098738,14.077029986982625,0.1633,0.014550265,134.7,,108.23938631394941,21676665000.0,771210000.0,0.02997,629559000.0,0.03088,0.05421,0.6381790987696403,6435681000.0,5041599000.0,13746457000.0,165080000.0,6116288000.0,2307805000.0,8926239500.0,1.1604579008963862
三信電気,8150,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,38319443968.0,0.86994636,,8.156565,8.784651280553575,0.378,0.045813587,383.74,,224.65999267969192,157342000000.0,5791000000.0,0.03209,3522000000.0,0.02622,,0.4816714059655677,43500000000.0,42768000000.0,74878000000.0,24256000000.0,9361000000.0,2242000000.0,32947400000.0,0.8598089269644383
東陽テクニカ,8151,卸売業,プライム（内国株式）,JP,2025-09-30,東京都,39906209792.0,1.4528468,14.906132,33.44179,13.95602690546432,1.2473,0.036682617,55.32,124.11,112.45999750559703,32559176000.0,1914644000.0,-0.02727,1195595000.0,0.03663,0.04398,0.7030174189648378,11817358000.0,10811336000.0,19490370000.0,2700000000.0,3657789000.0,2392783000.0,9347960100.0,0.23424825731944068
ソマール,8152,卸売業,スタンダード（内国株式）,JP,2025-03-31,東京都,12131942400.0,0.56348896,,5.4054055,5.162525538789227,0.0863,0.016366612,1158.1,,707.0555121220685,30363512000.0,2570297000.0,0.086289994,2586595000.0,0.06165,0.09273,0.6513245872358808,10799276000.0,8919983000.0,22733389000.0,5000000000.0,8978283000.0,2388151000.0,13605818700.0,1.1214872484063227
モスフードサービス,8153,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,130666446848.0,2.2243218,42.139305,31.055218,40.62258539247717,0.2203,0.0034562212,136.37,100.5,83.41978991051744,96185000000.0,5224000000.0,0.07703,3150000000.0,0.04478,0.080740005,0.6707456314535345,26250000000.0,19385000000.0,43730000000.0,5428000000.0,25300000000.0,14067000000.0,27326900000.0,0.2091347905999808
加賀電子,8154,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,199214923776.0,1.1403193,10.641548,8.936589,7.824437067675133,0.2351,0.025821596,467.74,392.8,387.30500064154234,547779000000.0,23601000000.0,0.040900003,17083000000.0,0.04803,0.16999,0.5437774600796281,139294000000.0,117704000000.0,257164000000.0,30390000000.0,80188000000.0,12556000000.0,126659200000.0,0.6357917248329114
都築電気,8157,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,72542633984.0,1.5996615,,13.020749,7.276221268495134,0.3398,0.025679013,306.05,,304.7500048408345,98263000000.0,6482000000.0,0.06342,4764000000.0,0.06337,0.14908,0.551503191236901,35435000000.0,29209000000.0,65063000000.0,9547000000.0,38713000000.0,4538000000.0,32804600000.0,0.45221131627554884
ソーダニッカ,8158,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,27023212544.0,0.8180174,,12.986729,13.359752714315878,0.4061,0.030936455,91.17,,81.04792780162973,65146000000.0,2111000000.0,0.043759998,2195000000.0,0.03309,0.07012,0.40346994535519126,43666000000.0,39390000000.0,51247000000.0,3165000000.0,7231000000.0,13794000000.0,17236800000.0,0.6378516237451238
立花エレテック,8159,卸売業,プライム（内国株式）,JP,2025-03-31,大阪府,77541277696.0,0.74368435,10.342195,11.299529,8.772078217761448,0.3336,0.029154519,299.57,327.3,347.2699929701501,220112000000.0,8225000000.0,0.03295,7046000000.0,0.02863,0.064380005,0.5742552111041254,70425000000.0,57733000000.0,130240000000.0,10517000000.0,24069000000.0,25794000000.0,77870800000.0,1.0042496372743803
木曽路,8160,小売業,プライム（内国株式）,JP,2025-03-31,愛知県,72314789888.0,2.3804889,,18.116402,162.09569152776035,0.2328,0.012638835,141.75,,15.482404744149711,53229000000.0,2708000000.0,0.09696999,3166000000.0,0.06528,0.12272,0.6485325238879032,16442000000.0,13212000000.0,19503000000.0,7813000000.0,13389000000.0,2994000000.0,5156800000.0,0.07131044711582195
ＳＲＳホールディングス,8163,小売業,プライム（内国株式）,JP,2025-03-31,大阪府,51730321408.0,2.9280212,,69.92734,26.23949779981182,0.41900003,0.0059101656,17.89,,43.4900000916532,67478441000.0,2678810000.0,0.03101,925802000.0,0.01391,0.06384,0.3590981857280758,28922366000.0,11184467000.0,18090516000.0,17783916000.0,12567643000.0,1188514000.0,-9999890200.0,-0.19330810108698715
千趣会,8165,小売業,スタンダード（内国株式）,JP,2024-12-31,大阪府,6595446272.0,0.38712442,,,-3.7291550984943536,0.0,0.0,-88.27,,-102.16791469838,45600000000.0,-3742000000.0,0.00075,-3658000000.0,0.09365,0.25852,0.521779605135565,12336000000.0,10103000000.0,14126000000.0,2707000000.0,2654000000.0,1096000000.0,2557200000.0,0.38772205769550694
タカキュー,8166,小売業,スタンダード（内国株式）,JP,2025-02-28,東京都,2895183104.0,0.35065973,,,-16.692766190676597,0.0,0.034883723,-1.31,,-4.193433203365483,9650127000.0,203590000.0,0.08993,1968805000.0,0.02579,0.099580005,0.18902917025510313,4615960000.0,1794839000.0,3507309000.0,1991353000.0,1378442000.0,655383000.0,-649882900.0,-0.22447039674351457
リテールパートナーズ,8167,小売業,プライム（内国株式）,JP,2025-02-28,山口県,60020629504.0,0.67904323,,10.869227,15.43131590953503,0.2644,0.024113474,128.62,,109.8499494403789,266741000000.0,6829000000.0,0.01561,5225000000.0,0.01929,0.06034,0.6665905727510312,42355000000.0,32473000000.0,38398000000.0,13617000000.0,24382000000.0,12081000000.0,4499700000.0,0.07496922370166283
上新電機,8173,小売業,プライム（内国株式）,JP,2025-03-31,大阪府,72463114240.0,0.6990662,10.436079,23.310022,11.621788224505151,1.2492,0.05319149,120.12,268.3,185.89183231348105,403259000000.0,3688000000.0,0.00824,3407000000.0,0.0,0.036760002,0.4521021325857548,126840000000.0,80555000000.0,125168000000.0,47150000000.0,7708000000.0,6032000000.0,2550400000.0,0.03519583758921813
日本瓦斯,8174,小売業,プライム（内国株式）,JP,2025-03-31,東京都,325142315008.0,5.2450614,21.894432,24.93823,25.015056558124638,0.8045,0.031737015,121.42,138.3,95.63227732918706,200057000000.0,18554000000.0,0.11186,11548000000.0,0.06504,0.2078,0.43229627350690303,88572000000.0,49311000000.0,57403000000.0,46937000000.0,19810000000.0,2130000000.0,-29678000000.0,-0.09127695359882575
ロイヤルホールディングス,8179,小売業,プライム（内国株式）,JP,2024-12-31,福岡県,149098168320.0,2.8477488,14.061484,26.316706,30.4141441500383,0.2784,0.0,57.53,107.67,40.98948265746671,152150000000.0,7371000000.0,0.051119998,5926000000.0,0.0342,0.10982,0.39336767445865756,77265000000.0,30099000000.0,36154000000.0,49981000000.0,19349000000.0,8817000000.0,-34939100000.0,-0.23433621213248182
東天紅,8181,小売業,スタンダード（内国株式）,JP,2025-02-28,東京都,2845541120.0,0.3043853,,6.7249336,-16.177514504875138,0.0911,0.0,164.76,,-52.46728995251378,4710603000.0,490042000.0,-0.00624,430072000.0,-0.01818,-0.01365,0.6138294980276828,4210383000.0,1923858000.0,2039215000.0,3015000000.0,1658949000.0,254317000.0,-1993146100.0,-0.7004453690692054
チヨダ,8185,小売業,プライム（内国株式）,JP,2025-02-28,東京都,37853679616.0,0.74541,18.463322,17.300234,15.595988489282608,0.6831,0.039355993,64.45,60.39,52.6800003893368,91835000000.0,2197000000.0,0.01784,2923000000.0,0.02834,0.04508,0.6579746067074713,27046000000.0,16527000000.0,51090000000.0,799000000.0,26398000000.0,2621000000.0,25878700000.0,0.6836508435249076
ライフコーポレーション,8194,小売業,プライム（内国株式）,JP,2025-02-28,大阪府,234722754560.0,1.6134902,6.926219,13.054566,9.732369469743945,0.3006,0.022835221,207.82,391.7,180.4649994270572,850495000000.0,25280000000.0,0.026889998,17948000000.0,0.020580001,0.12949,0.45235551111503236,167594000000.0,129927000000.0,96348000000.0,71060000000.0,8366000000.0,2356000000.0,-69596800000.0,-0.296506404461991
マックスバリュ東海,8198,小売業,スタンダード（内国株式）,JP,2025-02-28,,121636151296.0,1.2987269,,11.037496,11.558352043292274,0.2026,0.018064516,345.64,,260.8,377418000000.0,14062000000.0,0.02623,9387000000.0,0.02869,0.123830006,0.6531236154186973,46974000000.0,37931000000.0,58686000000.0,1742000000.0,9524000000.0,679000000.0,12187300000.0,0.10019471900539144
リンガーハット,8200,小売業,プライム（内国株式）,JP,2025-02-28,東京都,58875863040.0,4.1702995,113.03482,51.021786,80.87711711358027,0.2923,0.0056546326,44.53,20.1,29.027788349498675,43794975000.0,1694055000.0,0.03131,968524000.0,0.02394,0.07886,0.4673048404257997,15556863000.0,7519966000.0,5556507000.0,8261541000.0,2257906000.0,933001000.0,-9347255300.0,-0.15876209396114527
ラオックスホールディングス,8202,小売業,スタンダード（内国株式）,JP,2024-12-31,東京都,13712443392.0,0.6044707,,,9.988236666731197,0.2725,0.0,-7.34,,22.34838540299291,61517000000.0,143000000.0,0.06776,670000000.0,-0.0017200001,-0.00433,0.5217766278568349,21071000000.0,16985000000.0,33206000000.0,3015000000.0,10810000000.0,,12135000000.0,0.884962632340178
ＭｒＭａｘＨＤ,8203,小売業,プライム（内国株式）,JP,2025-02-28,福岡県,27095126016.0,0.71844923,9.320188,9.276587,8.02640914657268,0.2625,0.02804878,87.64,87.23,73.52366053969496,136568000000.0,3823000000.0,0.022330001,2477000000.0,0.020179998,0.08031,0.43338261277178813,47142000000.0,27865000000.0,19325000000.0,19892000000.0,1754000000.0,572000000.0,-27416600000.0,-1.0118646425120947
テンアライド,8207,小売業,スタンダード（内国株式）,JP,2025-03-31,東京都,11492516864.0,3.6883998,,1003.4483,368.2926866567801,0.0,0.0,0.29,,0.8199999916953016,11887480000.0,232374000.0,0.01237,145494000.0,-0.00671,-0.02836,0.3834509317504853,4649608000.0,2685370000.0,4057355000.0,2196371000.0,3302899000.0,504658000.0,-238992400.0,-0.020795479600176813
フレンドリー,8209,小売業,スタンダード（内国株式）,JP,2025-03-31,大阪府,875503232.0,0.14204513,,,-240.91384694513718,0.0,0.0,-37.39,,-2.24976690577453,2103166000.0,-39560000.0,-0.06372,-85325000.0,-0.18312,-0.49045,-0.04154732534116971,1007295000.0,386645000.0,116052000.0,614500000.0,69265000.0,9000000.0,-884943000.0,-1.0107821052566943
ＡＯＫＩホールディングス,8214,小売業,プライム（内国株式）,JP,2025-03-31,神奈川県,149637758976.0,1.0791389,,17.242048,11.57451909856567,0.7757,0.044101432,103.12,,90.03000005479777,192688000000.0,15647000000.0,0.06696,9574000000.0,0.04486,0.06336,0.6088180756816153,90838000000.0,50627000000.0,79819000000.0,40662000000.0,34880000000.0,760000000.0,-10487000000.0,-0.07008257856683073
オークワ,8217,小売業,プライム（内国株式）,JP,2025-02-28,,36004081664.0,0.49552098,27.06422,,35.225022144335085,5.169,0.029312288,-51.86,32.7,22.7900001308146,250150000000.0,1336000000.0,0.00072999997,-2381000000.0,-0.00822,-0.02757,0.5770316180643557,54104000000.0,35197000000.0,30364000000.0,21905000000.0,11524000000.0,2766000000.0,-21803800000.0,-0.6055924493083608
コメリ,8218,小売業,プライム（内国株式）,JP,2025-03-31,新潟県,169202270208.0,0.66083556,10.975462,11.778736,11.751506663408136,0.17969999,0.015235457,306.06,328.46,286.05999916551923,379191000000.0,22405000000.0,0.054920003,13719000000.0,0.03891,0.05702,0.6370308875216275,140346000000.0,105740000000.0,181484000000.0,35321000000.0,16342000000.0,1699000000.0,42327300000.0,0.25015799107167497
青山商事,8219,小売業,プライム（内国株式）,JP,2025-03-31,広島県,123370094592.0,0.7215464,16.97284,13.717588,7.526155906530076,0.84279996,0.060687024,188.59,152.42,202.3800000336999,194790000000.0,12573000000.0,0.04741,9397000000.0,0.042719997,0.04654,0.5583472569440082,136915000000.0,68710000000.0,193876000000.0,81106000000.0,71384000000.0,4729000000.0,60271300000.0,0.48854059972414354
タカチホ,8225,卸売業,スタンダード（内国株式）,JP,2025-03-31,長野県,2685457920.0,1.0066077,,6.6313224,3.720833202286553,0.0864,0.012970169,579.07,,660.6191617046846,8536884000.0,437111000.0,0.03226,308645000.0,0.03943,0.15783,0.5255584573054144,2034690000.0,1012643000.0,2191464000.0,974313000.0,929651000.0,54477000.0,194907900.0,0.07257901847890434
理経,8226,卸売業,スタンダード（内国株式）,JP,2025-03-31,東京都,8361013248.0,1.542986,,11.877148,11.388875415066298,0.1288,0.010676157,46.56,,25.316324253508096,18725797000.0,1114292000.0,0.00606,661261000.0,0.03199,0.11368,0.48339595617171166,5698767000.0,5388891000.0,10292445000.0,3071460000.0,3075749000.0,76628000.0,4647317600.0,0.5558318665637402
しまむら,8227,小売業,プライム（内国株式）,JP,2025-02-28,埼玉県,244782022656.0,1.4931674,6.036042,18.281904,13.809960935545181,0.353,0.018834895,193.47,585.98,545.3500007843386,666742000000.0,59240000000.0,0.09222999,41885000000.0,0.0626,0.08545,0.8833312174685795,66168000000.0,55605000000.0,370429000000.0,,161200000000.0,33226000000.0,327519200000.0,1.3380034875366367
はせがわ,8230,小売業,スタンダード（内国株式）,JP,2025-03-31,福岡県,6111994368.0,0.4911455,,10.278373,5.530869624138649,0.45900002,0.022255193,32.69,,58.21801420387608,21228000000.0,1205000000.0,-0.02379,905000000.0,0.0217,,0.6296445069291022,7376000000.0,4095000000.0,7546000000.0,3618000000.0,1457000000.0,664000000.0,634800000.0,0.10386135224920416
高島屋,8233,小売業,プライム（内国株式）,JP,2025-02-28,大阪府,673054064640.0,1.4099922,17.437183,19.960028,12.748957887801922,0.2609,0.012950572,115.08,131.73,85.2699998903787,498491000000.0,57512000000.0,0.14259,39525000000.0,0.10722999,0.08924,0.36500202158621986,795666000000.0,415546000000.0,333501000000.0,341474000000.0,90538000000.0,119967000000.0,-378188100000.0,-0.5618985455533702
松屋,8237,小売業,プライム（内国株式）,JP,2025-02-28,東京都,136512954368.0,5.3459396,42.524117,344.85007,19.04770938962691,1.9582001,0.0056667924,7.67,62.2,49.589315276162914,48120000000.0,4490000000.0,0.07218,2383000000.0,0.01978,0.03647,0.3713193267373566,46910000000.0,32085000000.0,18551000000.0,21818000000.0,3911000000.0,9233000000.0,-21895900000.0,-0.16039430178160893
エイチ・ツー・オー　リテイリング,8242,小売業,プライム（内国株式）,JP,2025-03-31,,286099144704.0,0.941445,12.674478,21.599096,9.98334050018225,0.38189998,0.017571885,115.19,196.3,188.05000064514758,681759000000.0,34520000000.0,0.07335,34842000000.0,0.03857,0.0866,0.4116610700356879,417079000000.0,233775000000.0,169516000000.0,164184000000.0,55590000000.0,97048000000.0,-179629400000.0,-0.6278571723304022
近鉄百貨店,8244,小売業,スタンダード（内国株式）,JP,2025-02-28,大阪府,72047681536.0,1.6045518,20.934258,12.641916,35.32314348950811,0.1393,0.0110741975,143.57,86.7,69.44000077616766,115107000000.0,5354000000.0,0.050640002,3484000000.0,0.05152,0.15807,0.3372294296604539,75813000000.0,71890000000.0,27883000000.0,4623000000.0,2588000000.0,4082000000.0,-45072600000.0,-0.6255940377134636
大和,8247,小売業,スタンダード（内国株式）,JP,2025-02-28,,2243640064.0,0.37505192,,10.050251,4.419657691765326,0.0,0.0,39.8,,116.2985995403402,16434068000.0,195888000.0,-0.00274,192548000.0,0.01363,0.03965,0.1944976032816064,22072922000.0,16683521000.0,5631134000.0,7768659000.0,1897357000.0,3444715000.0,-14030487500.0,-6.253448458656156
丸井グループ,8252,小売業,プライム（内国株式）,JP,2025-03-31,東京都,562511478784.0,2.361008,19.79885,19.455494,17.423727428725627,0.7334,0.037002195,160.88,158.09,130.69578670735842,254392000000.0,44518000000.0,0.19316,26588000000.0,0.0,,0.2336721247977884,806717000000.0,276565000000.0,737587000000.0,636479000000.0,49250000000.0,46523000000.0,-36563900000.0,-0.06500116242790532
クレディセゾン,8253,その他金融業,プライム（内国株式）,JP,2025-03-31,,666140999680.0,0.90088344,13.781128,10.752664,6.646448479372805,0.2778,0.025194205,431.8,336.91,452.6899999385348,492235000000.0,161120000000.0,0.47654,66397000000.0,0.107580006,0.078449994,0.15107180405309792,3952115000000.0,307538000000.0,3926828000000.0,3413114000000.0,139399000000.0,44436000000.0,5818200000.0,0.008734186910571396
さいか屋,8254,小売業,スタンダード（内国株式）,JP,2025-08-31,神奈川県,1867661056.0,2.3913734,,22.629051,52.17005866494271,0.0,0.0,16.66,,11.290000722115286,4632926000.0,114776000.0,0.0058399998,110255000.0,0.01417,0.08862001,0.06658722060759252,11102034000.0,9549394000.0,2186889000.0,8653536000.0,1434255000.0,288395000.0,-8713268500.0,-4.665337145628206
アクシアル　リテイリング,8255,小売業,プライム（内国株式）,JP,2025-03-31,新潟県,112949043200.0,1.2165729,14.423077,12.610028,12.059891611432677,0.2868,0.022638563,101.11,88.4,81.79000042620481,281870000000.0,12065000000.0,0.055749997,9006000000.0,0.032780003,0.10677,0.6599751655629139,46004000000.0,31765000000.0,39605000000.0,2306000000.0,21887000000.0,3778000000.0,-3754400000.0,-0.033239768072687845
井筒屋,8260,小売業,スタンダード（内国株式）,JP,2025-02-28,福岡県,5600366080.0,0.4776006,,6.0207863,3.9836741344025413,0.0717,0.011952192,83.71,,84.90751365573871,22158000000.0,1043000000.0,-0.01316,999000000.0,0.03779,0.070939995,0.2678952691313631,32575000000.0,24772000000.0,7056000000.0,14490000000.0,2774000000.0,1399000000.0,-24539700000.0,-4.381802841002851
イオン,8267,小売業,プライム（内国株式）,JP,2025-02-28,千葉県,6349791428608.0,5.4933085,36.62039,204.0,68.38383581148467,2.3186998,0.0054248394,11.25,62.67,17.40333333646156,10134876000000.0,237753000000.0,0.0104,28783000000.0,0.00339,0.03787,0.07594337989314061,11712096000000.0,8443663000000.0,8693526000000.0,3889895000000.0,1258383000000.0,326209000000.0,-2790223700000.0,-0.4394197402184078
イズミ,8273,小売業,プライム（内国株式）,JP,2025-02-28,,217802162176.0,0.76228946,9.841772,18.762066,11.978048465599828,0.5426,0.02866242,165.76,316.0,286.4700015494692,524142000000.0,25430000000.0,0.04039,11919000000.0,0.021459999,0.03704,0.5012543648209041,270395000000.0,126950000000.0,119851000000.0,139454000000.0,15717000000.0,4667000000.0,-147277100000.0,-0.6761966847739068
フォーバル,8275,卸売業,スタンダード（内国株式）,JP,2025-03-31,東京都,29143937024.0,1.6634867,,14.925773,15.975972280839393,0.401,0.02676182,74.77,,78.20230068778606,72629302000.0,3740402000.0,0.049489997,2168441000.0,0.015700001,0.07616,0.41641228446762196,22425581000.0,18326829000.0,28565996000.0,2725900000.0,11408399000.0,2596057000.0,7957654900.0,0.2730466681096271
平和堂,8276,小売業,プライム（内国株式）,JP,2025-02-28,滋賀県,148365213696.0,0.7808998,16.538038,13.69863,14.994386209359797,0.3012,0.020952381,219.0,181.4,129.34637372560266,444897000000.0,13363000000.0,0.01587,10727000000.0,0.02204,0.053150002,0.616852027492302,115843000000.0,84532000000.0,64602000000.0,20336000000.0,26817000000.0,3871000000.0,-48531300000.0,-0.32710700029348205
フジ,8278,小売業,プライム（内国株式）,JP,2025-02-28,愛媛県,185944227840.0,0.85169375,,47.164837,22.192263388458006,0.65980005,0.013888889,45.5,,85.79999967,808926000000.0,12960000000.0,0.00158,3818000000.0,0.00467,0.01751,0.5287779742015697,193781000000.0,121331000000.0,78744000000.0,69825000000.0,26291000000.0,24481000000.0,-97900300000.0,-0.5265035711903925
ゼビオホールディングス,8281,小売業,プライム（内国株式）,JP,2025-03-31,福島県,45975506944.0,0.3825228,9.737073,,15.900269660966497,1.447,0.03125,-19.55,114.1,58.309999397778284,250603000000.0,7006000000.0,0.00681,971000000.0,-0.0083099995,-0.01811,0.5967768031810314,81830000000.0,66568000000.0,130727000000.0,7366000000.0,19855000000.0,2733000000.0,50810100000.0,1.105155840084346
ケーズホールディングス,8282,小売業,プライム（内国株式）,JP,2025-03-31,茨城県,258876997632.0,1.0428616,17.004972,23.529,29.926962168351636,0.6175,0.025859537,71.21,98.53,41.58999989754658,738019000000.0,21786000000.0,0.01939,9525000000.0,0.014570001,0.043369997,0.5944326940820759,171424000000.0,148565000000.0,224686000000.0,66908000000.0,15833000000.0,1044000000.0,53992800000.0,0.20856545963481887
ＰＡＬＴＡＣ,8283,卸売業,プライム（内国株式）,JP,2025-03-31,大阪府,299742363648.0,1.0014683,,13.7363405,11.775366321238574,0.3132,0.022521617,357.81,,328.3999977531699,1188097000000.0,28009000000.0,0.024719998,22864000000.0,0.01784,0.07491,0.567334847982834,219382000000.0,209028000000.0,365735000000.0,349000000.0,69916000000.0,25600000000.0,164273000000.0,0.548047323043441
三谷産業,8285,卸売業,スタンダード（内国株式）,JP,2025-03-31,石川県,43407114240.0,0.7478694,,14.428981,11.496495860706675,0.2149,0.014644352,48.86,,33.587786259541986,103072000000.0,2080000000.0,0.037809998,2440000000.0,0.03013,0.06532,0.5067382561820827,45926000000.0,36786000000.0,46060000000.0,17733000000.0,8445000000.0,27440000000.0,19342000000.0,0.44559515965648305
Ｏｌｙｍｐｉｃグループ,8289,小売業,スタンダード（内国株式）,JP,2025-02-28,東京都,10543482880.0,0.47365144,,,-24.453577334485963,8.8106,0.043290045,-78.08,,-20.766216804527645,98637000000.0,51000000.0,-0.02836,-67000000.0,-0.02298,-0.09557,0.3607561349913228,44570000000.0,28206000000.0,19660000000.0,31832000000.0,4177000000.0,655000000.0,-24451500000.0,-2.31911032419678
日産東京販売ホールディングス,8291,小売業,スタンダード（内国株式）,JP,2025-03-31,,31871105024.0,0.5515612,,9.55948,4.985810743016054,0.42790002,0.044609666,56.07,,110.48201298016835,141605000000.0,7412000000.0,0.02633,4312000000.0,0.02116,0.04863,0.5834612334030346,40438000000.0,26708000000.0,36305000000.0,13177000000.0,16741000000.0,6216000000.0,218200000.0,0.0068463267852083625
ＳＢＩ新生銀行,8303,銀行業,プライム（内国株式）,JP,2025-03-31,東京都,,1.434083,,13.986446,,0.0,0.0,137.24,,,436946000000.0,,0.16018,84499000000.0,0.0,,0.046994957467001004,19370613000000.0,,,2167442000000.0,3916744000000.0,3103610000000.0,,
あおぞら銀行,8304,銀行業,プライム（内国株式）,JP,2025-03-31,東京都,398191656960.0,0.839341,15.490418,18.082699,-5.392860235133972,0.5346,0.030434031,159.13,185.76,-427.2199989776649,108414000000.0,,0.23573999,20518000000.0,0.21368,0.0557,0.0581541820516606,7302749000000.0,,,855940000000.0,1409371000000.0,1411549000000.0,,
三菱ＵＦＪフィナンシャル・グループ,8306,銀行業,プライム（内国株式）,JP,2025-03-31,,33279937871872.0,1.5609754,19.396097,17.482767,11.716382846818096,0.4395,0.024592888,168.28,151.68,124.64748050936888,6838439000000.0,,0.34842,1862946000000.0,0.22768,0.06113,0.04967251118718582,391385370000000.0,,,23940159000000.0,109095437000000.0,92745772000000.0,,
りそなホールディングス,8308,銀行業,プライム（内国株式）,JP,2025-03-31,東京都,4462152253440.0,1.5358118,22.490349,18.761843,13.332543129526632,0.2651,0.013933814,105.56,88.06,67.76999998994089,879798000000.0,,0.39369,213324000000.0,0.24778,0.09394,0.03527534206179239,74618002000000.0,,,6809185000000.0,19548812000000.0,10908357000000.0,,
三井住友トラストグループ,8309,銀行業,プライム（内国株式）,JP,2025-03-31,東京都,3822206844928.0,1.1495798,14.766149,12.953515,28.12474262103942,0.3722,0.027797388,423.36,371.39,109.09000004618477,1514183000000.0,,0.32852,257635000000.0,0.19108,0.09287,0.03957878209981502,75119789000000.0,,,19426420000000.0,25173611000000.0,12418487000000.0,,
三井住友フィナンシャルグループ,8316,銀行業,プライム（内国株式）,JP,2025-03-31,東京都,22766755512320.0,1.4584361,18.762783,15.948967,11.555343315374893,0.3747,0.022842225,373.88,317.81,241.4465944342311,5066265000000.0,,0.39305001,1177996000000.0,0.20729999,0.04933,0.048008698780436065,291440508000000.0,,,32500560000000.0,75590583000000.0,46379949000000.0,,
千葉銀行,8331,銀行業,プライム（内国株式）,JP,2025-03-31,千葉県,1663319015424.0,1.3385215,21.601414,19.011724,13.881104746130504,0.3667,0.019384746,125.37,110.34,86.53017330979299,249746000000.0,,0.42058,74259000000.0,0.28004998,0.07361,0.052941359212385464,20486102000000.0,,,3114190000000.0,4245781000000.0,3202125000000.0,,
