会社名,銘柄コード,業種,優先市場,市場タイプ,決算月,都道府県,時価総額,PBR,PER(会予),PER(過去12ヶ月),PER(前年度),配当方向性,配当利回り,EPS(過去12ヶ月),EPS(予想),EPS(前年度),売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
ｖｉｓｕｍｏ,303A,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,1771804800,2.4573798,,23.529411,,0.0,0.0,36.72,,,829121000.0,79988000.0,0.1102,48907000.0,0.067379996,,0.7481031866464339,175296000.0,151327000.0,453359000.0,,347308000.0,,278063000.0,0.15693771684104255
ソリトンシステムズ,3040,情報・通信業,プライム（内国株式）,JP,2024-12-31,東京都,38686928896,2.9211118,24.786224,17.668472,11.93578193647928,0.4568,0.0,118.12,84.2,93.07321608590058,,,0.16780001,,0.116280004,0.17981,0.527011938503822,11003000000.0,10845000000.0,20897000000.0,191000000.0,14692000000.0,56000000.0,9933200000.0,0.25675855601520836
ビューティカダンホールディングス,3041,卸売業,スタンダード（内国株式）,JP,2024-06-30,熊本県,2001165056,6.858171,,46.299812,62.98629537384962,0.4986,0.0108471075,10.54,,21.932865911600793,6982903000.0,84866000.0,0.0064499998,28541000.0,-0.0004,-0.00587,0.2001955931206853,2173778000.0,1282422000.0,1799228000.0,1483027000.0,1071375000.0,190862000.0,-240946600.0,-0.12040316178697055
セキュアヴェイル,3042,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,大阪府,2568310272,2.134922,,17.700052,10.205905554701639,0.105900005,0.0058651026,18.87,,29.76999952021201,1149075000.0,35122000.0,-0.0963,42811000.0,0.06296,0.06587,0.7640961483455176,366186000.0,353359000.0,1428274000.0,2269000.0,1112261000.0,59397000.0,1103665900.0,0.4297245204492178
カワサキ,3045,卸売業,スタンダード（内国株式）,JP,2025-08-31,大阪府,3258826752,0.76039344,,9.699124,9.226472546811237,0.3173,0.016469039,157.54,,136.56608058676247,2291251000.0,516125000.0,0.28369,338186000.0,0.14129,0.05171,0.7142100184548917,2303058000.0,739163000.0,1136232000.0,1025300000.0,659350000.0,,-1166826000.0,-0.35805094556925987
ジンズホールディングス,3046,小売業,プライム（内国株式）,JP,2025-08-31,東京都,122076676096,3.838307,21.488146,14.662592,26.26200371443293,0.3054,0.020488722,356.69,243.39,190.97000127435987,97215000000.0,12094000000.0,0.08438,8330000000.0,0.08464,0.29479998,0.5485543438812367,26122000000.0,21717000000.0,28650000000.0,5728000000.0,11977000000.0,1623000000.0,3664100000.0,0.03001474251411125
ビックカメラ,3048,小売業,プライム（内国株式）,JP,2025-08-31,,304855056384,1.7890139,22.780193,17.452461,20.140034845687534,0.402,0.022988506,102.02,78.16,81.19000022206411,974483000000.0,30275000000.0,0.03101,17476000000.0,0.01935,0.110240005,0.3422606901900591,280767000000.0,213426000000.0,278158000000.0,96208000000.0,69284000000.0,32642000000.0,20240400000.0,0.06639351907125624
フォルシア,304A,情報・通信業,グロース（内国株式）,JP,2025-02-28,東京都,2217420032,1.1250992,,19.646364,,0.0,0.0,91.62,,,2310220000.0,215336000.0,0.029649999,131697000.0,0.03043,,0.8847998094574968,252477000.0,252476000.0,1813766000.0,,1230480000.0,,1561289000.0,0.7041016034259404
ＤＣＭホールディングス,3050,小売業,プライム（内国株式）,JP,2025-02-28,東京都,236672892928,0.77030474,11.650685,12.969882,8.474833066534353,0.3508,0.026995305,131.15,146.0,159.48999967731646,544602000000.0,33231000000.0,0.047459997,17144000000.0,0.03217,0.06007,0.40790757111813514,383638000000.0,127710000000.0,292374000000.0,293591000000.0,119429000000.0,35869000000.0,-66155700000.0,-0.27952377300819875
ペッパーフードサービス,3053,小売業,スタンダード（内国株式）,JP,2024-12-31,東京都,10872008704,3.2638762,,,-6.719375408450705,0.0,0.0,-2.32,,-14.733512265960233,13988000000.0,77000000.0,-0.25847,28000000.0,-0.00826,,0.5584898971995746,2491000000.0,1719000000.0,3493000000.0,0.0,2179000000.0,20000000.0,1016000000.0,0.0934509921451954
ハイパー,3054,卸売業,スタンダード（内国株式）,JP,2024-12-31,東京都,2588020224,0.92028856,,8.809994,36.49334942308192,0.23020001,0.0,30.42,,8.029999988809921,12409590000.0,262129000.0,-0.00695,218420000.0,0.01742,0.08015,0.39130668387427336,4542901000.0,4097517000.0,6768434000.0,806227000.0,2358821000.0,44291000.0,2256536700.0,0.8719161771125324
三洋堂ホールディングス,3058,小売業,スタンダード（内国株式）,JP,2025-03-31,愛知県,5018258432,1.6949694,,18.551428,-110.41967741935484,0.0,0.0,37.14,,-6.38473156666209,16605085000.0,123634000.0,0.03704,177821000.0,0.021930002,0.13186,0.22728128706933098,9589154000.0,6525595000.0,8474200000.0,2728674000.0,2365078000.0,340043000.0,-876923900.0,-0.17474665999823902
ヒラキ,3059,小売業,スタンダード（内国株式）,JP,2025-03-31,兵庫県,4054550016,0.65102386,,,-308.42252743450166,12.658199,0.012004802,-178.93,,-3.1152660776659133,12960074000.0,-3812000.0,-0.031489998,-771903000.0,-0.08705,-0.15559,0.4324902242175204,8506160000.0,3456103000.0,10317122000.0,6635923000.0,6480986000.0,126497000.0,1899509900.0,0.468488461729214
ジェイグループホールディングス,3063,小売業,グロース（内国株式）,JP,2025-02-28,愛知県,10535003136,6.8811393,27.003155,,32.002774636362794,0.120699994,0.0046457606,-7.79,31.7,21.01000002463709,10742457000.0,377105000.0,0.01887,458211000.0,0.00657,0.04499,0.19472309065637317,7865200000.0,1682174000.0,2379582000.0,5800085000.0,1638703000.0,7330000.0,-5480487000.0,-0.5202169310488566
ＭｏｎｏｔａＲＯ,3064,小売業,プライム（内国株式）,JP,2024-12-31,大阪府,1031079723008,8.415767,34.089043,31.747246,34.56330647972617,0.50560004,0.015992247,65.36,60.87,43.89769221120126,288119000000.0,37067000000.0,0.1397,26338000000.0,0.09714,,0.7150481286372287,40762000000.0,36461000000.0,94116000000.0,1336000000.0,30727000000.0,1500000000.0,54404000000.0,0.052764106194703904
ライフフーズ,3065,小売業,スタンダード（内国株式）,JP,2025-02-28,大阪府,5106978304,2.8017662,,16.501947,-7.097325813971435,0.0499,0.0,100.17,,-239.80027385494563,9783103000.0,347467000.0,0.00794,402103000.0,0.022179998,0.12591,0.4133294613324449,2387894000.0,1518440000.0,2632099000.0,556410000.0,2230603000.0,200000000.0,384205000.0,0.07523137501858476
東京一番フーズ,3067,小売業,スタンダード（内国株式）,JP,2025-09-30,東京都,4131639808,2.2523618,,54.34272,115.93877970240368,0.0,0.0,8.52,,4.381622795271391,7250870000.0,195402000.0,0.09445,75878000.0,0.008640001,0.03481,0.2980512016914644,3934814000.0,1332356000.0,2886171000.0,3090394000.0,812591000.0,,-1048643000.0,-0.25380794278570373
ＷＤＩ,3068,小売業,スタンダード（内国株式）,JP,2025-03-31,東京都,20394313728,3.161428,,,21.009394504140023,0.114300005,0.0052147238,-60.87,,168.35896305102295,31952794000.0,749249000.0,0.0584,930006000.0,-0.01487,-0.109189995,0.28500796947413354,14439991000.0,5197143000.0,8457062000.0,9376979000.0,5152618000.0,318096000.0,-5760261800.0,-0.2824445027582151
ＪＦＬＡホールディングス,3069,食料品,スタンダード（内国株式）,JP,2025-03-31,東京都,8487986688,1.0148187,,36.21399,-12.028099752752627,0.0,0.0,4.86,,-12.969629717636773,65207679000.0,1310526000.0,0.04399,638153000.0,0.0113,0.07596,0.18070923823106547,30383394000.0,9432427000.0,20848396000.0,19271221000.0,4574358000.0,1249611000.0,-8660270300.0,-1.0202973471015886
ジェリービーンズグループ,3070,卸売業,グロース（内国株式）,JP,2025-01-31,東京都,6584748032,1.5321174,,,-2.5236744416923385,0.0,0.0,-26.91,,-54.68217204254732,831619000.0,-519976000.0,0.09422,-519966000.0,-0.29354,-0.18087,0.3271801703977272,423203000.0,247939000.0,614664000.0,181785000.0,265170000.0,73000.0,191512100.0,0.02908419563957584
ストリーム,3071,小売業,スタンダード（内国株式）,JP,2025-01-31,東京都,2901832448,1.0293815,,,98.73577385990643,20.0,0.028301887,-1.35,,1.102880974144448,30296973000.0,260666000.0,0.00298,4166000.0,-0.00083,-0.01314,0.45882187999681534,3392064000.0,3245912000.0,5351599000.0,843094000.0,895143000.0,10318000.0,1966757600.0,0.6777640112734724
銚子丸,3075,小売業,スタンダード（内国株式）,JP,2024-05-31,,20877490176,2.5318487,,30.213226,28.424780067950703,0.2171,0.0,55.34,,40.730001436780874,21360275000.0,1709008000.0,-0.01208,1073574000.0,0.033469997,,0.72487621497754,3533368000.0,3032214000.0,8075579000.0,198000000.0,6585878000.0,20000000.0,4556211000.0,0.21823557149784478
あい　ホールディングス,3076,卸売業,プライム（内国株式）,JP,2025-06-30,東京都,149858385920,1.3224634,8.048641,11.376689,6.815730469933259,0.4043,0.019298246,247.26,349.5,331.1091872716907,66197000000.0,8892000000.0,0.12707,21280000000.0,0.17251,0.117130004,0.7774189885455552,28841000000.0,16565000000.0,83265000000.0,1064000000.0,45055000000.0,5138000000.0,58020600000.0,0.3871695243733211
ホリイフードサービス,3077,小売業,スタンダード（内国株式）,JP,2025-03-31,茨城県,3491092480,4.119055,,10.277778,22.052189296421368,0.0,0.0,50.4,,15.826093060820758,4770191000.0,199677000.0,0.048600003,175313000.0,0.05824,,0.15719007705961038,2501308000.0,2074243000.0,2163287000.0,1634930000.0,1814136000.0,147923000.0,-234474900.0,-0.06716376072626985
ディーブイエックス,3079,卸売業,スタンダード（内国株式）,JP,2025-03-31,東京都,12905674752,1.477817,,38.757492,56.79954620672694,1.5748,0.0,31.71,,16.579282804808148,50321644000.0,537458000.0,0.0069700005,410119000.0,0.00558,0.03503,0.3574273278631604,16409636000.0,15881367000.0,23436673000.0,13423000.0,5058521000.0,323874000.0,7253748800.0,0.5620588570059758
ジェーソン,3080,小売業,スタンダード（内国株式）,JP,2025-02-28,千葉県,10851526656,1.7143008,,57.8157,13.900594956443816,0.8868,0.015348288,14.65,,47.058396530676596,28297699000.0,538544000.0,0.00401,345589000.0,0.00518,0.02319,0.5801503583255543,4559256000.0,3445217000.0,7086489000.0,958734000.0,4113685000.0,,2527233000.0,0.23289193125675534
きちりホールディングス,3082,小売業,スタンダード（内国株式）,JP,2024-06-30,東京都,10508699648,4.8094826,33.81818,34.48276,36.960558289102124,0.2779,0.0053821313,26.97,27.5,23.980000573901126,,,0.05539,,0.017860001,0.12618,0.2380631548686331,5701604000.0,2531574000.0,4270249000.0,3766424000.0,2983497000.0,117412000.0,-1349166600.0,-0.12838568473662404
スターシーズ,3083,小売業,スタンダード（内国株式）,JP,2025-02-28,東京都,5284509184,2.6593797,,,-4.192395963918052,0.0,0.0,-143.02,,-115.4471104746681,5110179000.0,-282035000.0,-0.027679998,-530682000.0,-0.1216,-0.42516997,0.2529111896664969,1674731000.0,1049424000.0,1527243000.0,725633000.0,281961000.0,127048000.0,-58554400.0,-0.011080385701151996
Ｊ．フロント　リテイリング,3086,小売業,プライム（内国株式）,JP,2025-02-28,東京都,648387362816,1.6012924,20.511007,21.551298,12.624456923205708,0.4707,0.021615472,121.06,127.2,114.05999999839851,441877000000.0,58199000000.0,0.09905,41424000000.0,0.06402,0.06974,0.3518851141651355,740913000000.0,341341000000.0,241045000000.0,363577000000.0,54975000000.0,81535000000.0,-442793500000.0,-0.6829150680496164
ドトール・日レスホールディングス,3087,小売業,プライム（内国株式）,JP,2025-02-28,,125016793088,1.2088027,19.391214,19.454617,16.138869311678366,0.3534,0.0180602,152.92,153.42,124.8899991131923,148822000000.0,9600000000.0,0.06498,6880000000.0,0.043860003,0.06641,0.7747928958817569,29882000000.0,21084000000.0,58792000000.0,2112000000.0,38990000000.0,1087000000.0,29670900000.0,0.23733531525732302
マツキヨココカラ＆カンパニー,3088,小売業,プライム（内国株式）,JP,2025-03-31,東京都,1032621260800,1.950075,18.686543,18.552942,18.849437402264183,0.3361,0.018097805,139.87,138.87,125.28000009419873,1061626000000.0,82086000000.0,0.08201,54675000000.0,0.05098,0.10854,0.7306546199388311,191283000000.0,162640000000.0,364316000000.0,2205000000.0,111750000000.0,27786000000.0,192483200000.0,0.18640251494616525
テクノアルファ,3089,卸売業,スタンダード（内国株式）,JP,2024-11-30,東京都,2182343424,0.94392,,11.480587,11.57302220070316,0.325,0.027888447,107.66,,94.13521690228269,3969934000.0,276602000.0,0.08043,212418000.0,0.09111,0.19306,0.6487692202048054,1058775000.0,933384000.0,2549700000.0,512915000.0,449332000.0,100000000.0,1560925000.0,0.7152517714828737
ブロンコビリー,3091,小売業,プライム（内国株式）,JP,2024-12-31,,58655662080,2.7010353,24.201473,33.898304,45.85913613986275,0.2151,0.006516291,116.23,162.8,67.3299982630215,26617496000.0,2531268000.0,0.11432,1715475000.0,0.06516,0.09423,0.8186810569631672,4446115000.0,3735460000.0,9893453000.0,333100000.0,7388509000.0,168634000.0,5565381800.0,0.09488226034188173
ＺＯＺＯ,3092,小売業,プライム（内国株式）,JP,2025-03-31,千葉県,955513241600,9.997687,6.3146515,21.232069,24.383710071122643,0.7275,0.03308002,50.89,171.11,49.39666668895816,213131000000.0,64763000000.0,0.35827,45346000000.0,0.20718001,0.50288,0.5256269634204781,89092000000.0,79828000000.0,147394000000.0,20000000000.0,91486000000.0,931000000.0,58953700000.0,0.06169846469242274
トレジャー・ファクトリー,3093,小売業,プライム（内国株式）,JP,2025-02-28,東京都,42091208704,3.5720677,13.147877,15.015467,14.771890157207608,0.2926,0.019001085,119.61,136.6,95.72000041858813,42207000000.0,4035000000.0,0.11189,2709000000.0,0.06394,0.28184998,0.499951992318771,10330000000.0,7826000000.0,13274000000.0,5621000000.0,3014000000.0,,2944000000.0,0.06994334661908216
オーシャンシステム,3096,小売業,スタンダード（内国株式）,JP,2025-03-31,新潟県,16088958976,1.3238871,,15.220862,7.5154823937372,0.1508,0.008298756,112.74,,142.07032826941463,91061863000.0,1752110000.0,0.02688,1049738000.0,0.0112,0.09105,0.4652656053823502,12877617000.0,9072808000.0,11172079000.0,3340557000.0,4780051000.0,579274000.0,-1300046200.0,-0.08080362451910574
物語コーポレーション,3097,小売業,プライム（内国株式）,JP,2025-06-30,愛知県,192977108992,4.4867024,24.586544,30.768286,22.319218803115717,0.2209,0.0035225048,162.83,203.77,151.9499989383171,123921000000.0,9244000000.0,0.0746,6157000000.0,0.05136,0.17232999,0.5440791073406641,33665000000.0,18811000000.0,21139000000.0,15348000000.0,12520000000.0,57000000.0,-12486100000.0,-0.06470249277346994
三越伊勢丹ホールディングス,3099,小売業,プライム（内国株式）,JP,2025-03-31,東京都,1049362628608,1.775464,18.483309,19.12038,16.268011015659113,0.38439998,0.019966722,156.09,161.47,145.5299999673749,555517000000.0,76315000000.0,0.17455,52814000000.0,0.0,0.096540004,0.49919467607068274,602851000000.0,379344000000.0,254916000000.0,86329000000.0,38795000000.0,148975000000.0,-243652500000.0,-0.23219094463389628
東洋紡,3101,化学,プライム（内国株式）,JP,2025-03-31,大阪府,140750700544,0.69124556,13.319415,18.449972,38.279131603233196,0.4629,0.025204789,86.45,119.75,27.867326552851434,422032000000.0,16653000000.0,0.06262,2003000000.0,0.021930002,0.04754,0.31614165772362857,385755000000.0,160320000000.0,267495000000.0,261070000000.0,28581000000.0,12274000000.0,-109668200000.0,-0.7791662817743255
ユニチカ,3103,繊維製品,プライム（内国株式）,JP,2025-03-31,大阪府,71260766208,1.5671576,37.228916,,-1.7583744424030867,0.0,0.0,-310.98,33.2,-94.40537578169966,126411000000.0,5851000000.0,0.1011,-24283000000.0,0.08377,0.34915,0.10417586829953825,133199000000.0,116170000000.0,75277000000.0,93525000000.0,13501000000.0,2974000000.0,-55840200000.0,-0.7836036990819104
富士紡ホールディングス,3104,繊維製品,プライム（内国株式）,JP,2025-03-31,東京都,117173387264,2.3319376,26.820219,22.471668,22.673436038615964,0.3133,0.013705104,463.25,388.14,185.1657482725444,42912000000.0,6479000000.0,0.18679,4477000000.0,0.11289,0.105299994,0.7124969973576748,19150000000.0,12499000000.0,25052000000.0,561000000.0,8065000000.0,2923000000.0,7948100000.0,0.06783195557957511
日清紡ホールディングス,3105,電気機器,プライム（内国株式）,JP,2024-12-31,東京都,267334828032,0.93044674,15.665904,19.230337,13.326204184183903,0.4042,0.021151586,89.0,109.25,65.39999990963511,,,0.05468,,0.027709998,0.048520003,0.396280053415221,382507000000.0,198881000000.0,371117000000.0,217185000000.0,50411000000.0,69917000000.0,37551900000.0,0.1404676684906354
倉敷紡績,3106,繊維製品,プライム（内国株式）,JP,2025-03-31,大阪府,157201940480,1.2416354,,13.793104,9.076633900371494,0.3691,0.02597015,707.6,,362.49193027759844,150660000000.0,10312000000.0,0.06811,9014000000.0,0.08718,0.10023,0.6288032667286001,69347000000.0,39502000000.0,84835000000.0,10951000000.0,15192000000.0,55994000000.0,54683800000.0,0.3478570292009668
ダイワボウホールディングス,3107,卸売業,プライム（内国株式）,JP,2025-03-31,大阪府,263778664448,1.6468146,10.130523,8.779511,52.39270050726727,0.2755,0.030924479,344.78,298.8,45.82000014656409,1136817000000.0,34900000000.0,0.02991,24751000000.0,0.02394,0.21067,0.34555418724808123,287814000000.0,267779000000.0,407778000000.0,20703000000.0,55421000000.0,10409000000.0,127250300000.0,0.4824131635751969
シキボウ,3109,繊維製品,プライム（内国株式）,JP,2025-03-31,大阪府,14117261312,0.39774388,6.6308885,14.77152,15.469722766331177,0.6646,0.044762757,75.28,167.7,68.54999788351881,39087000000.0,1346000000.0,0.01812,914000000.0,0.03665,0.0422,0.41126724369531953,50375000000.0,17211000000.0,25794000000.0,26620000000.0,5903000000.0,1112000000.0,-23802600000.0,-1.6860635695513575
日東紡績,3110,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,東京都,771802202112,4.67983,71.52255,54.054054,28.334759959839936,0.2698,0.0049882354,392.2,296.41,200.3900134582109,109035000000.0,16445000000.0,0.18146999,12837000000.0,0.33469,0.25874,0.5814885367876113,87277000000.0,40142000000.0,115256000000.0,52746000000.0,28546000000.0,21020000000.0,42693000000.0,0.05531598625032766
オーミケンシ,3111,繊維製品,スタンダード（内国株式）,JP,2025-03-31,大阪府,1675664128,1.1524867,,,-1.0699558096814232,0.0,0.0,-74.63,,-366.3702710457893,3407000000.0,236000000.0,-0.012159999,300000000.0,-0.18846,-0.34333,0.1213730324293571,13899000000.0,7857000000.0,1971000000.0,7443000000.0,937000000.0,73000000.0,-11876900000.0,-7.08787626442523
ＵＮＩＶＡ・Ｏａｋホールディングス,3113,証券、商品先物取引業,スタンダード（内国株式）,JP,2025-03-31,,5724722176,3.9263396,,,-4.516887165091278,0.0,0.0,-11.08,,-17.711312476051933,2882052000.0,-722180000.0,-0.24776,-740417000.0,-0.49221,-0.51857,0.3558949422908744,3222922000.0,2420418000.0,3127878000.0,1920382000.0,854546000.0,181092000.0,31720400.0,0.005540950115096031
トヨタ紡織,3116,輸送用機器,プライム（内国株式）,JP,2025-03-31,愛知県,575999639552,1.1851276,11.63269,27.932768,7.677050286922485,0.7446,0.026243515,115.42,277.15,315.1146323773815,1954216000000.0,42400000000.0,0.04346,16719000000.0,0.00847,0.046609998,0.4086658123491205,604764000000.0,387452000000.0,668631000000.0,167318000000.0,249721000000.0,33923000000.0,87613100000.0,0.1521061715735509
マーチャント・バンカーズ,3121,サービス業,スタンダード（内国株式）,JP,2025-10-31,東京都,6838938624,1.4697925,,,55.90076053940282,0.349,0.009049774,-2.9,,6.231936045915753,3383239000.0,285230000.0,0.05088,-85849000.0,-0.02513,-0.01925,0.3013413302007002,10787322000.0,550358000.0,2260743000.0,10498357000.0,1595362000.0,63579000.0,-8482073700.0,-1.240261708188712
サイボー,3123,繊維製品,スタンダード（内国株式）,JP,2025-03-31,埼玉県,8792125440,0.4540924,,8.243684,7.047111337727932,0.1934,0.0115440115,82.73,,71.70000144049285,10297819000.0,806022000.0,0.09273,859552000.0,0.12312,0.06528,0.4228833615075732,21816197000.0,2363302000.0,6557981000.0,12880103000.0,3917933000.0,6601304000.0,-10637303200.0,-1.2098670876106155
シンデン・ハイテックス,3131,卸売業,スタンダード（内国株式）,JP,2025-03-31,東京都,5578066944,0.7576832,,10.695051,21.749956875828307,0.4516,0.042416018,276.67,,148.24765609243676,43745219000.0,1400721000.0,0.02671,642779000.0,0.01301,0.074829996,0.44510139196654586,9231311000.0,9181290000.0,16329813000.0,5968479000.0,6591845000.0,25000000.0,7116002000.0,1.2757111148790115
マクニカホールディングス,3132,卸売業,プライム（内国株式）,JP,2025-03-31,神奈川県,469442265088,1.7477694,9.621578,22.272112,8.813192677025596,0.59319997,0.025959577,118.04,273.24,264.8800000308583,1034180000000.0,39650000000.0,0.03441,25279000000.0,0.0184,0.07953,0.45362106829512006,294963000000.0,293061000000.0,524936000000.0,75924000000.0,48530000000.0,7958000000.0,235543600000.0,0.5017520098149787
海帆,3133,小売業,グロース（内国株式）,JP,2025-03-31,愛知県,21286502400,29.867432,26.338028,,-77.26667545788676,0.0,0.0,-81.72,14.2,-15.517685896211491,2791353000.0,-462211000.0,-0.34269002,-737838000.0,-1.4704801,-3.7151902,0.3239420585257749,3093919000.0,1935487000.0,770847000.0,2294622000.0,436604000.0,,-2323072000.0,-0.1091335700128923
Ｈａｍｅｅ,3134,小売業,スタンダード（内国株式）,JP,2025-04-30,神奈川県,7504469504,0.6757127,4.085366,8.210785,16.209358728467116,0.3939,0.047669493,57.12,114.8,70.41999821317164,22895350000.0,2354125000.0,0.089870006,1278023000.0,0.03889,0.085030004,0.622775899258746,6402470000.0,6257553000.0,13421855000.0,3850000000.0,4993572000.0,10934000.0,7027038800.0,0.9363804858230789
マーケットエンタープライズ,3135,小売業,プライム（内国株式）,JP,2024-06-30,東京都,5351949824,4.6238284,,11.273957,28.726998657024794,0.0,0.0,88.7,,53.26000179367362,19008339000.0,298760000.0,-0.0018000001,-476300000.0,0.00442,0.06662,0.16473581222826458,4038958000.0,3976241000.0,4334961000.0,2324579000.0,1486785000.0,2642000.0,297852400.0,0.05565306286399145
ファンデリー,3137,小売業,グロース（内国株式）,JP,2025-03-31,東京都,2915249920,3.218809,36.507935,,31.996179071064613,0.0,0.0,-1.31,6.3,5.235000080102588,2464162000.0,-133605000.0,0.18572001,-183577000.0,0.10371,,0.0531092433758183,3957992000.0,507061000.0,1155551000.0,3715790000.0,758883000.0,,-2802441000.0,-0.9613038596704601
富士山マガジンサービス,3138,小売業,グロース（内国株式）,JP,2024-12-31,東京都,3365146624,1.395747,13.131444,52.634296,9.603205648959559,0.8282,0.0,19.36,77.6,68.10000925321656,5618929000.0,308095000.0,0.06525,171048000.0,0.01359,0.03832,0.40579396301572274,3368800000.0,3368798000.0,5112032000.0,550000000.0,3200978000.0,38294000.0,1770037800.0,0.5259912859000583
ラクト・ジャパン,3139,卸売業,プライム（内国株式）,JP,2024-11-30,東京都,36544348160,1.1262708,11.010304,8.532383,9.154580734405517,0.2305,0.03553163,429.54,332.87,204.44000160118048,170907000000.0,4455000000.0,0.025009999,3146000000.0,0.023610001,0.14384,0.3386750168846319,53855000000.0,44455000000.0,75826000000.0,32918000000.0,9076000000.0,1327000000.0,22899900000.0,0.6266331499398675
ＢＲＵＮＯ,3140,卸売業,グロース（内国株式）,JP,2024-06-30,東京都,14873291776,2.7200642,,76.92879,22.834246029885207,0.2978,0.0038314175,13.48,,44.06442749187998,12940000000.0,147000000.0,0.07763,-334000000.0,0.03199,0.08687,0.4920665634674923,5250000000.0,2589000000.0,8311000000.0,1768000000.0,2690000000.0,,3061000000.0,0.2058051469775725
オーウイル,3143,卸売業,スタンダード（内国株式）,JP,2025-03-31,,6629709312,1.1201963,3.4297712,6.6401663,6.562187723782558,0.19870001,0.027210884,110.69,214.3,73.56264295961634,39156014000.0,1162944000.0,0.035099998,915103000.0,0.02478,0.18195999,0.31562316676608204,10965389000.0,8023318000.0,14905249000.0,4759611000.0,2858922000.0,429126000.0,4240248200.0,0.6395828233863898
クリエイトＳＤホールディングス,3148,小売業,プライム（内国株式）,JP,2025-05-31,神奈川県,213187477504,1.4433328,,12.886599,14.503371912625402,0.3474,0.026409496,256.08,,215.6100002346497,457093000000.0,22630000000.0,0.04634,15685000000.0,0.0349,0.116639994,0.6033158466526604,93840000000.0,84668000000.0,112041000000.0,,37746000000.0,175000000.0,18323500000.0,0.08595017031268265
グリムス,3150,電気・ガス業,プライム（内国株式）,JP,2025-03-31,東京都,61474443264,3.3563228,11.599826,13.003958,13.383964913496328,0.4104,0.021941243,204.63,229.4,153.32000302439286,33340818000.0,6500121000.0,0.23981,4558108000.0,0.14489001,0.29813,0.6264359374672313,9725641000.0,7048659000.0,21518496000.0,3691557000.0,13850883000.0,2082529000.0,13250625300.0,0.2155468939034652
バイタルケーエスケー・ホールディングス,3151,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,67631173632,0.61492395,,6.882292,10.147321094946887,0.2856,0.04131054,203.13,,115.02999924501104,600370000000.0,5706000000.0,0.00887,7308000000.0,0.01115,0.06159,0.35372011782543933,192120000000.0,174880000000.0,187896000000.0,7699000000.0,23099000000.0,45131000000.0,27367700000.0,0.404661024351215
八洲電機,3153,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,72329134080,2.2091906,,15.290727,12.171491583793621,0.16209999,0.010419682,222.03,,125.19100226776173,66074000000.0,5258000000.0,0.10451,4011000000.0,0.07007,0.17082001,0.4772610342838434,33313000000.0,32760000000.0,51370000000.0,740000000.0,15452000000.0,3353000000.0,20404100000.0,0.28210070892639116
メディアスホールディングス,3154,卸売業,プライム（内国株式）,JP,2025-06-30,,18101129216,0.8927808,,13.368369,17.45941434063224,0.32830003,0.023894863,60.89,,50.999999047725765,288689338000.0,1875755000.0,0.00555,1375426000.0,0.00459,0.06735,0.18118231916519692,92546852000.0,81379281000.0,89052879000.0,21235995000.0,14333767000.0,4289108000.0,-491597400.0,-0.027158383001070777
レスター,3156,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,86883934208,0.9763101,9.926754,18.24839,12.163217230041644,0.7087,0.0384,169.33,311.28,231.91000170157838,561001000000.0,14174000000.0,0.028350001,7473000000.0,0.0,0.06731,0.2772158104908684,209962000000.0,145150000000.0,240568000000.0,115310000000.0,44417000000.0,3477000000.0,33039900000.0,0.38027628814439424
ジオリーブグループ,3157,卸売業,スタンダード（内国株式）,JP,2025-03-31,,21871966208,0.9010103,,9.001038,6.866026698724387,0.2348,0.011771995,183.09,,187.53767329716698,176115000000.0,1922000000.0,0.01289,1601000000.0,0.01291,0.10257,0.2595978675131045,66172000000.0,53589000000.0,64520000000.0,13647000000.0,17256000000.0,1833000000.0,-368900000.0,-0.016866339152676144
丸善ＣＨＩホールディングス,3159,小売業,スタンダード（内国株式）,JP,2025-01-31,東京都,31650416640,0.588209,,8.096591,13.461897007804183,0.071,0.008797654,42.24,,23.710000114011166,165557000000.0,3402000000.0,0.033570003,3908000000.0,0.022750001,0.08027001,0.3842902669268381,80992000000.0,56714000000.0,98060000000.0,38808000000.0,28743000000.0,4476000000.0,20201200000.0,0.6382601603566126
大光,3160,卸売業,スタンダード（内国株式）,JP,2025-05-31,岐阜県,8338567680,1.328009,,72.431076,11.694157918705049,1.8867999,0.025906736,7.98,,51.79051177093305,74880531000.0,811134000.0,-0.0043599997,523226000.0,0.0015199999,0.01829,0.23221704273081023,21082834000.0,14591870000.0,15178585000.0,10099824000.0,534923000.0,1338458000.0,-4967328400.0,-0.5957052326761231
