会社名,銘柄コード,業種,優先市場,市場タイプ,決算月,都道府県,時価総額,PBR,PER(会予),PER(過去12ヶ月),PER(前年度),配当方向性,配当利回り,EPS(過去12ヶ月),EPS(予想),EPS(前年度),売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
日本タングステン,6998,電気機器,スタンダード（内国株式）,JP,2025-03-31,福岡県,10000935936.0,0.76162255,,15.999689,11.140711300675395,0.3884,0.01142596,128.69,,108.59000514514692,12392000000.0,690000000.0,0.05633,676000000.0,0.05485,0.05277,0.712357511484149,5072000000.0,4557000000.0,10145000000.0,2482000000.0,3307000000.0,1730000000.0,6284000000.0,0.6283411912858793
ＫＯＡ,6999,電気機器,プライム（内国株式）,JP,2025-03-31,長野県,61761798144.0,0.7275938,30.84199,31.05509,18.682887554372076,0.5602,0.017678255,53.55,53.92,74.65999973630379,64120000000.0,1180000000.0,0.09726,260000000.0,0.0,,0.5525342199271389,63256000000.0,15935000000.0,57505000000.0,44709000000.0,26642000000.0,4942000000.0,-2291600000.0,-0.03710384200047166
三井Ｅ＆Ｓ,7003,機械,プライム（内国株式）,JP,2025-03-31,東京都,816249765888.0,3.9912202,61.334347,33.557323,7.37274459193966,0.1452,0.0045062443,241.08,131.9,254.42000034713487,315112000000.0,23131000000.0,0.12911999,39074000000.0,0.08372,0.15937,0.3781043249067256,275060000000.0,200792000000.0,239646000000.0,105242000000.0,35353000000.0,29674000000.0,-14642200000.0,-0.017938381867798416
カナデビア,7004,機械,プライム（内国株式）,JP,2025-03-31,大阪府,181704458240.0,1.0285959,8.055493,10.245707,11.388674150268573,0.2373,0.022301517,105.41,134.07,112.73705087778781,610523000000.0,26947000000.0,0.01982,22103000000.0,0.0,0.058080003,0.31060121443544497,411773000000.0,294283000000.0,357114000000.0,135763000000.0,70763000000.0,27571000000.0,-35359300000.0,-0.1945978670115871
三菱重工業,7011,機械,プライム（内国株式）,JP,2025-03-31,東京都,16682974183424.0,6.288305,53.57721,60.972614,20.402357333557482,0.2953,0.004846527,81.43,92.67,66.04688188381891,5027176000000.0,385952000000.0,0.10017,245447000000.0,0.053579997,,0.35241459430983146,4189101000000.0,3146299000000.0,3911632000000.0,1131274000000.0,657816000000.0,470907000000.0,52165900000.0,0.0031268944869453437
川崎重工業,7012,輸送用機器,プライム（内国株式）,JP,2025-03-31,東京都,2994837651456.0,3.707879,31.401176,31.056063,31.784307324876796,0.2691,0.008975102,576.86,570.52,151.51261858846146,2129321000000.0,119950000000.0,0.07251,88001000000.0,0.0,,0.23298853710252504,2291888000000.0,1847303000000.0,2023901000000.0,,132776000000.0,71802000000.0,-217725600000.0,-0.07270030143174819
ＩＨＩ,7013,機械,プライム（内国株式）,JP,2025-03-31,東京都,4647707738112.0,8.245111,7.5800543,35.969807,-8.795185237529639,0.16389999,0.0047984645,121.88,578.36,-64.39687522125982,1626831000000.0,143517000000.0,0.07311,112740000000.0,0.07531,0.23552,0.2150186217411953,1731732000000.0,1117925000000.0,1302263000000.0,514723000000.0,136809000000.0,51509000000.0,-393412700000.0,-0.08464660907439348
名村造船所,7014,輸送用機器,スタンダード（内国株式）,JP,2025-03-31,大阪府,391092600832.0,3.1136472,,19.607843,6.788033725577262,0.174,0.005235602,287.13,,285.5199993280536,159227000000.0,29466000000.0,0.20397,26245000000.0,0.124060005,0.16931999,0.5011744332343078,103895000000.0,78410000000.0,141310000000.0,18261000000.0,90140000000.0,32552000000.0,60201400000.0,0.15393131926282713
内海造船,7018,輸送用機器,スタンダード（内国株式）,JP,2025-03-31,広島県,28811395072.0,2.309087,,16.528925,3.798069515861474,0.038900003,0.0023001726,1028.5,,1333.924090810673,44648000000.0,1417000000.0,0.08085,1017000000.0,0.03976,0.14825,0.25551946523560704,31630000000.0,26398000000.0,28451000000.0,5680000000.0,4702000000.0,1014000000.0,-2469200000.0,-0.08570220198742343
ニッチツ,7021,機械,スタンダード（内国株式）,JP,2025-03-31,東京都,4617087488.0,0.3859349,,36.764706,16.805377161591316,0.5781,0.008536065,63.92,,121.11407296666225,9850916000.0,270070000.0,0.01407,241946000.0,0.0109399995,0.009190001,0.6960487518199578,4905085000.0,3146079000.0,7562962000.0,1262200000.0,2670656000.0,2547843000.0,4441367100.0,0.9619412912454649
サノヤスホールディングス,7022,機械,スタンダード（内国株式）,JP,2025-03-31,大阪府,14467185664.0,1.2914721,,11.011981,12.442051447078564,0.1912,0.016930023,39.23,,13.510000181605013,25006000000.0,1066000000.0,0.10782,1182000000.0,0.06296,0.17322999,0.367479674796748,17505000000.0,10420000000.0,12806000000.0,8093000000.0,2016000000.0,4805000000.0,-1335500000.0,-0.09231235646081773
スプリックス,7030,サービス業,スタンダード（内国株式）,JP,2025-09-30,東京都,23799953408.0,2.2441742,12.287093,21.88159,27.801474995088746,0.6158,0.028148148,61.65,109.79,28.3699999506362,35127000000.0,2170000000.0,0.15725,1087000000.0,0.03625,0.12748,0.4438959306204136,12504000000.0,11148000000.0,11276000000.0,1144000000.0,6460000000.0,594000000.0,-812200000.0,-0.03412611722706108
インバウンドテック,7031,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,1467772416.0,0.9480563,,,14.369354532841072,0.0,0.0,-202.41,,78.56998708046888,2544543000.0,21387000.0,0.018760001,-414576000.0,0.061539996,,0.5822694486743497,860235000.0,742388000.0,2064593000.0,652000000.0,1407147000.0,,1204358000.0,0.8205345643993899
マネジメントソリューションズ,7033,サービス業,プライム（内国株式）,JP,2023-10-31,東京都,21727524864.0,3.6713822,10.501519,14.123659,91.06398963234199,0.1838,0.022393283,97.85,131.6,31.039999807994683,16931288000.0,2207591000.0,0.15301,1620788000.0,0.07798,0.31179002,0.5981371387782554,2730459000.0,2061676000.0,4976689000.0,650749000.0,2640389000.0,7400000.0,2251410000.0,0.10362017828042284
プロレド・パートナーズ,7034,サービス業,プライム（内国株式）,JP,2025-10-31,東京都,5378344448.0,0.7797271,14.909091,26.114649,16.498057757577083,0.0,0.0,18.84,33.0,29.276173419757363,12302688000.0,4945304000.0,0.45520002,205842000.0,0.01666,0.40367,0.47799976845802056,2532736000.0,1664948000.0,12782955000.0,777000000.0,5843887000.0,626322000.0,10688644400.0,1.9873484309794804
ａｎｄ　ｆａｃｔｏｒｙ,7035,サービス業,スタンダード（内国株式）,JP,2025-08-31,東京都,2421263872.0,2.9277594,,,43.30454065662244,0.0,0.0,-28.96,,7.897555194311913,3209035000.0,-270051000.0,-0.103,-323033000.0,-0.106120005,-0.33551997,0.44119446303210763,1127646000.0,890042000.0,1840487000.0,357061000.0,860671000.0,45832000.0,744923400.0,0.30765890847934807
イーエムネットジャパン,7036,サービス業,グロース（内国株式）,JP,2024-12-31,東京都,3422392832.0,2.4169414,7.383333,26.807867,38.234350734651436,0.96819997,0.0,33.05,120.0,18.909999038881878,1329624000.0,93124000.0,0.104399994,69753000.0,0.0856,0.08908,0.5197596832241712,1299416000.0,1126085000.0,2178291000.0,403000.0,962361000.0,275570000.0,1071774000.0,0.3131651019072728
テノ．ホールディングス,7037,サービス業,スタンダード（内国株式）,JP,2024-12-31,福岡県,3988366848.0,2.2108486,,,22.137434603653563,0.4346,0.011325029,-60.24,,21.909999855394002,16017000000.0,197000000.0,0.03817,-466000000.0,0.00607,0.06216,0.17809484705399303,8007000000.0,4947000000.0,4438000000.0,5365000000.0,2171000000.0,10000000.0,-3562000000.0,-0.893097384405899
フロンティア・マネジメント,7038,サービス業,プライム（内国株式）,JP,2024-12-31,東京都,6473434112.0,3.7073486,,,22.626748075723437,0.0,0.0,-94.22,,66.47000244872409,9265110000.0,-632133000.0,-0.02476,-694858000.0,-0.08203,-0.11184,0.19069482035970628,3415637000.0,2122901000.0,11470340000.0,1396795000.0,7561180000.0,296000.0,8054910200.0,1.2443024924079122
ブリッジインターナショナルグループ,7039,サービス業,グロース（内国株式）,JP,2024-12-31,東京都,6733152256.0,1.4337329,12.689701,9.532777,8.696621469645839,0.3054,0.0,196.48,147.6,171.4075132473635,8615418000.0,950459000.0,0.073070005,661855000.0,0.062589996,0.11752,0.7301504216626702,1590783000.0,1285887000.0,4614940000.0,431729000.0,2695946000.0,343156000.0,3264366200.0,0.48481989948928905
サン・ライフホールディング,7040,サービス業,スタンダード（内国株式）,JP,2025-03-31,神奈川県,6300726272.0,0.9263052,,7.479285,5.310130596861955,0.23979999,0.016699411,137.58,,182.27234452298782,13856017000.0,1305386000.0,0.07682,835463000.0,0.05646,0.123509996,0.1826134653509378,29553525000.0,2471232000.0,12223841000.0,,10674493000.0,4174898000.0,-14407255400.0,-2.286602334087241
ＣＲＧホールディングス,7041,サービス業,グロース（内国株式）,JP,2025-09-30,東京都,1839391488.0,0.63294894,,11.975398,-6.9960347671187595,0.32560003,0.026785715,27.64,,-67.11436834941227,16420175000.0,279394000.0,0.02869,153323000.0,0.00644,0.036510002,0.3222972132662971,6141323000.0,5634396000.0,5519189000.0,4492942000.0,3511826000.0,1117713000.0,160265100.0,0.087129412659324
アクセスグループ・ホールディングス,7042,サービス業,スタンダード（内国株式）,JP,2025-03-31,東京都,2316267264.0,1.854538,,12.919524,8.421266202776337,0.2706,0.042194095,55.42,,47.4216866391182,3594937000.0,230764000.0,-0.0046200003,188644000.0,0.04519,0.15336001,0.5086700658839962,1143906000.0,838266000.0,2053560000.0,599656000.0,1421604000.0,20869000.0,924262300.0,0.39903093842628345
アルー,7043,サービス業,グロース（内国株式）,JP,2024-12-31,東京都,2349307648.0,1.6623186,10.406321,40.0,30.25490058098692,0.3041,0.0,23.05,88.6,22.119996046874114,3089020000.0,-64558000.0,0.12993,-73706000.0,0.066539995,0.1863,0.6230312724794609,716895000.0,548330000.0,1367037000.0,448842000.0,822647000.0,11884000.0,658460800.0,0.2802786602089162
ピアラ,7044,サービス業,スタンダード（内国株式）,JP,2024-12-31,東京都,3691911424.0,6.4550095,,16.586151,-2.1416314963706404,0.0,0.0,31.05,,-141.94785634932052,13488568000.0,-149432000.0,0.0,-114160000.0,0.01265,0.39685002,0.10362730095948507,3760929000.0,3635306000.0,3590437000.0,1478880000.0,1358519000.0,267704000.0,16900800.0,0.0045777913007698425
ＴＤＳＥ,7046,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,2899023872.0,1.2549995,36.83511,25.0,20.858451329773164,0.1807,0.0,55.4,37.6,96.15001485804208,2699081000.0,198774000.0,0.14021,136557000.0,0.04883,0.06334,0.808620188545119,522824000.0,502824000.0,2465835000.0,931000.0,1955492000.0,42079000.0,1972466300.0,0.6803898094979192
ポート,7047,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,32915240960.0,3.232017,13.635377,15.479857,18.949981166663537,0.0154,0.0009920635,162.34,184.3,113.99000238784002,21963000000.0,2948000000.0,0.19021,1887000000.0,0.101110004,0.29635,0.37445554137885523,14223000000.0,6838000000.0,7287000000.0,8444000000.0,2543000000.0,3116000000.0,-4754800000.0,-0.14445587701388043
ベルトラ,7048,サービス業,グロース（内国株式）,JP,2024-12-31,東京都,7392974336.0,3.1339207,,,-363.63261800790184,0.0,0.0,-5.9,,-1.6225167126981417,4304918000.0,-175595000.0,-0.04236,-407943000.0,-0.04684,-0.09149,0.29261708097444283,5696208000.0,5695769000.0,7846681000.0,0.0,5166676000.0,9774000.0,2157314800.0,0.29180607181266427
識学,7049,サービス業,グロース（内国株式）,JP,2025-02-28,東京都,7740856832.0,2.616037,41.44144,13.698629,-45.91876003477905,0.0,0.0,67.16,22.2,-11.128349276264572,5369123000.0,330879000.0,-0.03215,426572000.0,0.067729995,0.09465,0.5181240563419642,1457779000.0,1346081000.0,4150368000.0,345139000.0,2312580000.0,91272000.0,2756479400.0,0.3560948690595806
フロンティアインターナショナル,7050,サービス業,グロース（内国株式）,JP,2025-04-30,東京都,13509896192.0,1.4781073,,11.89096,14.823710197592291,0.38779998,0.032416504,127.66,,54.835000378576055,20335121000.0,1277679000.0,0.100559995,876068000.0,0.04343,0.14109,0.6180156868361235,5453252000.0,4752593000.0,11861924000.0,310022000.0,7499018000.0,567931000.0,6806223700.0,0.5037954106583264
エヌ・シー・エヌ,7057,サービス業,スタンダード（内国株式）,JP,2025-03-31,東京都,3103690496.0,1.5534021,,31.747482,6516.982605130065,0.8831,0.027384324,32.79,,0.1374894692502106,8124229000.0,178518000.0,0.03246,193686000.0,0.01626,0.06419,0.3559611366341018,3456602000.0,2433321000.0,4194291000.0,164786000.0,2668596000.0,573312000.0,1139007400.0,0.36698485286079247
共栄セキュリティーサービス,7058,サービス業,スタンダード（内国株式）,JP,2025-03-31,東京都,4363139072.0,0.88358307,8.849427,20.03988,16.738530689094826,0.5985,0.029605264,150.45,340.7,170.3899928837919,10113415000.0,484864000.0,0.10383,-38704000.0,0.02305,0.053189997,0.7134410879542725,1820442000.0,1422263000.0,3468011000.0,480368000.0,2189268000.0,85465000.0,1707394500.0,0.39132250240590083
コプロ・ホールディングス,7059,サービス業,プライム（内国株式）,JP,2025-03-31,愛知県,38175936512.0,4.3964176,,19.530333,22.752493475673397,0.6847,0.01968504,51.1,,37.194999862500644,30015113000.0,2763955000.0,0.10734,1820790000.0,0.05836,0.23986,0.6433054190628987,4657532000.0,4427068000.0,10778471000.0,,6190871000.0,,6120939000.0,0.16033500574572623
ギークス,7060,サービス業,スタンダード（内国株式）,JP,2025-03-31,東京都,6146357760.0,2.1400778,23.091602,27.25225,-3.455027163679473,0.8997,0.016313214,22.2,26.2,-142.75384561126916,25162448000.0,495540000.0,0.03202,49795000.0,0.010679999,0.044889998,0.38538860980427675,4503758000.0,2652347000.0,6452119000.0,2140109000.0,3606612000.0,25895000.0,1966487500.0,0.3199435465338093
日本ホスピスホールディングス,7061,サービス業,グロース（内国株式）,JP,2024-12-31,東京都,7693494784.0,2.0923858,6.833832,14.47139,26.32392956095776,0.2379,0.0,63.09,133.6,84.25999598891379,12115287000.0,1286887000.0,0.03888,639580000.0,0.01962,0.07807,0.18823158298185566,14863927000.0,2989415000.0,3787112000.0,13188214000.0,1526291000.0,,-11076815000.0,-1.439763762891764
フレアス,7062,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,2222471936.0,1.0771557,,28.90095,39.389000651745135,0.0,0.0,29.48,,24.55000086317643,7582581000.0,-105098000.0,0.06879,-244549000.0,0.041279998,0.18653,0.1779579737583378,7152503000.0,2128236000.0,3464914000.0,6138905000.0,814999000.0,,-3687589000.0,-1.6592286004910886
Ｂｉｒｄｍａｎ,7063,サービス業,グロース（内国株式）,JP,2024-06-30,東京都,2903262208.0,2.9183137,,,-825.682513035737,0.0,0.0,-69.81,,-1.5381214691475877,2085456000.0,-1840223000.0,-0.85443,-3028783000.0,-1.7732899,,-3.84889610044156,1822894000.0,1405298000.0,302619000.0,1471137000.0,115844000.0,16396000.0,-1508797800.0,-0.5196905039587799
ハウテレビジョン,7064,サービス業,グロース（内国株式）,JP,2025-01-31,東京都,3474459136.0,2.3951535,4.9630785,14.859203,12.935769982802267,0.0,0.0,85.94,257.3,111.01001346724011,2166937000.0,402370000.0,-0.10163,243303000.0,0.06335,,0.5580766666525117,1040672000.0,634130000.0,1842924000.0,615805000.0,1599927000.0,,802252000.0,0.2308998231372493
ユーピーアール,7065,サービス業,スタンダード（内国株式）,JP,2025-08-31,東京都,7889281024.0,0.8569715,7.1403813,23.473108,14.983694353018791,0.5696,0.023169601,43.88,144.25,77.9878767717678,15354233000.0,277701000.0,0.070700005,336209000.0,0.03621,0.06595,0.4166361628112936,12653460000.0,4263160000.0,6182679000.0,9189736000.0,3266184000.0,101157000.0,-6399971100.0,-0.8112236185440261
ピアズ,7066,サービス業,グロース（内国株式）,JP,2025-09-30,東京都,3829523200.0,1.4186529,,9.461265,14.275783333902478,0.3006,0.030963304,44.92,,57.6900004032163,6103869000.0,559086000.0,0.08328,432354000.0,0.06807,0.16041,0.6191258604969918,1697286000.0,1281634000.0,2821437000.0,782945000.0,1763206000.0,387395000.0,1395327500.0,0.3643606337206679
ブランディングテクノロジー,7067,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,1591472128.0,1.3057666,13.413014,43.47826,526.0143341216208,0.431,0.01,23.23,75.3,2.0500006215890303,5028735000.0,110625000.0,0.011109999,76951000.0,0.00654,0.02725,0.5693974220121683,890109000.0,730101000.0,1906992000.0,215020000.0,1204608000.0,11346000.0,1024825200.0,0.6439479410097466
フィードフォースグループ,7068,サービス業,グロース（内国株式）,JP,2025-05-31,東京都,14780340224.0,4.3270106,,11.847888,33.569856270165474,0.1911,0.01618123,52.33,,17.949999952563424,4373000000.0,1592000000.0,0.36945,1002000000.0,0.28069,0.40030998,0.43394747157977265,4332000000.0,3194000000.0,6425000000.0,2200000000.0,4233000000.0,,2093000000.0,0.14160702448523013
サイバー・バズ,7069,サービス業,グロース（内国株式）,JP,2025-09-30,東京都,3327512320.0,3.887283,5.297886,8.628065,-2.154552587118185,0.0,0.0,95.85,156.1,-488.2684257927997,7131164000.0,349564000.0,0.088240005,385969000.0,0.05768,0.64425004,0.24209410089449995,2355736000.0,1728110000.0,2483304000.0,1216000000.0,1276957000.0,23496000.0,144015200.0,0.04328014028209518
アンビスホールディングス,7071,サービス業,プライム（内国株式）,JP,2025-09-30,東京都,49352122368.0,1.3398472,4.359814,13.496932,25.303998633442873,0.1066,0.007889546,37.49,116.06,75.81000024410453,49174000000.0,6163000000.0,0.12361,3660000000.0,0.06745,0.09616,0.4304144281510953,47815000000.0,19444000000.0,21738000000.0,40151000000.0,10833000000.0,,-26077000000.0,-0.5283865971468001
インティメート・マージャー,7072,サービス業,グロース（内国株式）,JP,2025-09-30,東京都,2894586368.0,1.8340589,8.521898,19.96153,43.908186801852985,0.0,0.0,46.79,109.6,16.989997864555814,3363631000.0,227707000.0,0.084309995,153480000.0,0.04464,0.09297,0.6987624965485452,634653000.0,546329000.0,2112365000.0,100000000.0,1625786000.0,,1477712000.0,0.5105088645259591
ジェイック,7073,サービス業,グロース（内国株式）,JP,2025-01-31,東京都,2197839360.0,2.0617626,,12.936435,335.4666760039878,0.245,0.018718801,183.59,,6.189999552128587,4190221000.0,238198000.0,0.0959,137777000.0,0.042659998,0.19601999,0.3438631506437996,1867582000.0,1048577000.0,1904218000.0,1052356000.0,1401166000.0,44801000.0,67996700.0,0.030937975375961962
トゥエンティーフォーセブンホールディングス,7074,サービス業,グロース（内国株式）,JP,2024-11-30,東京都,1824509952.0,20.499619,,,-2.17098858909722,0.0,0.0,-23.82,,-102.71818153255792,2527254000.0,-363499000.0,-0.02609,-435661000.0,-0.09981,-1.77119,0.14396048880590837,878936000.0,596073000.0,798754000.0,,651321000.0,,-80182000.0,-0.043947143128545675
ＱＬＳホールディングス,7075,サービス業,グロース（内国株式）,JP,2025-03-31,大阪府,5990182400.0,2.9835958,,13.314495,,0.133,0.01,60.16,,,10548294000.0,610645000.0,0.080620006,372226000.0,0.04284,0.28195,0.3210337430252444,3433402000.0,2150180000.0,3242445000.0,1950516000.0,1681223000.0,,-190957000.0,-0.03187832811234596
ＡＬｉＮＫインターネット,7077,サービス業,グロース（内国株式）,JP,2025-02-28,東京都,1960412672.0,1.224493,13.329238,,21.134677602019433,0.0,0.0,-35.26,81.4,55.1699922732007,888430000.0,43396000.0,-0.01606,57254000.0,-0.07524,,0.9053216965162578,173722000.0,157734000.0,1506385000.0,,743377000.0,,1332663000.0,0.679786974974216
ＩＮＣＬＵＳＩＶＥ　Ｈｏｌｄｉｎｇｓ,7078,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,4282413056.0,2.8044581,94.666664,,23.91725915035702,0.0,0.0,-128.95,4.5,30.94000007893688,4897245000.0,-366589000.0,-0.23268,-1073835000.0,-0.26806,-0.59787,0.4721107893908858,1633879000.0,913630000.0,2747970000.0,689910000.0,2152911000.0,189121000.0,1246475700.0,0.2910685362902088
ＷＤＢココ,7079,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,6526768128.0,1.4309953,6.527177,8.912679,12.719448360634813,0.2627,0.0,304.51,415.8,356.47002308793196,5326810000.0,1306173000.0,0.21264,912899000.0,0.14291,0.16531,0.7691228271193056,1289591000.0,1079844000.0,4895010000.0,29812000.0,3478664000.0,,3605419000.0,0.5524049467197496
スポーツフィールド,7080,サービス業,グロース（内国株式）,JP,2024-12-31,東京都,6992152064.0,2.886843,,10.030395,10.249672697428487,0.16770001,0.021694215,95.41,,80.31999522442496,3845234000.0,874069000.0,0.23306,595295000.0,0.16375,0.37368,0.6513347997837257,944071000.0,762900000.0,2258208000.0,159100000.0,1704249000.0,,1314137000.0,0.18794456813460972
コーユーレンティア,7081,サービス業,スタンダード（内国株式）,JP,2024-12-31,東京都,15093966848.0,1.1966518,,8.620908,6.681766582749636,0.2529,0.0,158.22,,144.8600012204735,31861162000.0,2081898000.0,0.058390003,1549394000.0,0.05582,0.16354999,0.6044094995923696,7241599000.0,6566261000.0,8241991000.0,1246199000.0,2104417000.0,263829000.0,1185072300.0,0.07851297885665
ジモティー,7082,サービス業,グロース（内国株式）,JP,2024-12-31,東京都,7238189056.0,4.3247404,7.9358287,14.620689,18.02242403667354,0.0,0.0,50.75,93.5,41.919999133448705,1774017000.0,559693000.0,0.30078,471599000.0,0.24430999,0.31114,0.7793117841257956,379625000.0,356677000.0,1543351000.0,75000000.0,1302500000.0,2369000.0,1165384300.0,0.16100495455199118
ＡＨＣグループ,7083,サービス業,グロース（内国株式）,JP,2024-11-30,東京都,1689017984.0,1.4566292,12.737169,29.84694,19.3496815096636,0.3642,0.0,27.44,64.3,31.360007245633444,6268694000.0,144934000.0,0.0235,98315000.0,0.00014999999,0.00084,0.2078137255781193,4593321000.0,1251853000.0,3568943000.0,3901713000.0,2419112000.0,89177000.0,-961954100.0,-0.5695345515042189
Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,7084,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,9666849792.0,1.5424339,39.054405,36.36473,20.292008328598815,1.7208,0.031404957,82.91,77.2,40.62999679713652,13656500000.0,410583000.0,0.04092,151558000.0,0.01948,0.04425,0.42684695843212356,8724574000.0,5271426000.0,6741704000.0,4588267000.0,4671012000.0,16095000.0,-1971603500.0,-0.20395511903284574
カーブスホールディングス,7085,サービス業,プライム（内国株式）,JP,2025-08-31,東京都,70795124736.0,3.396748,16.901098,16.44568,19.61987721439682,0.36360002,0.021794872,46.76,45.5,38.739809846631964,37566000000.0,6342000000.0,0.18731001,4303000000.0,0.111899994,0.22358,0.5141946180334142,19046000000.0,11451000000.0,16916000000.0,5374000000.0,8703000000.0,,-2130000000.0,-0.030086817530768112
ウイルテック,7087,サービス業,スタンダード（内国株式）,JP,2025-03-31,大阪府,8818742272.0,1.0581523,,13.965972,8.294900136512734,0.4053,0.014461316,98.74,,103.85725210552646,44578000000.0,1052000000.0,0.048699997,710000000.0,0.01281,0.07078,0.4455112288252497,10049000000.0,6955000000.0,15120000000.0,1106000000.0,4930000000.0,41000000.0,5099700000.0,0.5782797413404214
フォーラムエンジニアリング,7088,サービス業,プライム（内国株式）,JP,2025-03-31,東京都,89521225728.0,6.486912,28.650928,28.411371,22.523287553580843,0.5348,0.018834608,59.8,59.3,38.949999700090736,34688000000.0,4202000000.0,0.16052,2884000000.0,0.080749996,0.21826,0.6876131643412504,5615000000.0,5526000000.0,15960000000.0,96000000.0,11633000000.0,10000000.0,10352000000.0,0.11563738002709399
フォースタートアップス,7089,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,8600865792.0,3.5349782,7.4414616,17.034906,11.557360930986867,0.0,0.0,76.49,175.1,52.9100028675651,3693767000.0,452969000.0,0.30931,353748000.0,0.14294,,0.5907202503169329,1187276000.0,788273000.0,2812898000.0,513000000.0,1895360000.0,89283000.0,1688120100.0,0.19627327536841538
リグア,7090,サービス業,グロース（内国株式）,JP,2025-03-31,大阪府,1433985920.0,11.762838,,,28.382741797569295,0.0,0.0,-181.91,,71.17000938129921,2872367000.0,-154729000.0,-0.30512,-301000000.0,-0.15362,-1.21322,0.10177840423219535,2822391000.0,2047126000.0,2734618000.0,2101718000.0,1352070000.0,,-87773000.0,-0.0612091086640516
リビングプラットフォーム,7091,サービス業,グロース（内国株式）,JP,2025-03-31,北海道,5228092416.0,2.2211945,20.654867,11.834499,23.89714346448376,0.0,0.0,98.61,56.5,42.390003705067656,19204574000.0,341272000.0,0.02695,365591000.0,0.02249,0.23021,0.1693945366005208,10063198000.0,2696599000.0,3868849000.0,6538725000.0,1592802000.0,70373000.0,-6145087900.0,-1.1753977189067348
Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,7092,サービス業,プライム（内国株式）,JP,2025-03-31,東京都,43135606784.0,2.869011,23.279352,18.656717,9.143459506827083,0.3648,0.010855406,123.28,98.8,111.96999900213265,18009000000.0,3339000000.0,0.25004998,2026000000.0,0.12465,0.17657,0.634455698512638,8012000000.0,5344000000.0,10747000000.0,2142000000.0,8085000000.0,2000000.0,2736400000.0,0.06343715097604688
アディッシュ,7093,サービス業,グロース（内国株式）,JP,2024-12-31,東京都,1304579200.0,2.1501424,,,-8.092738809406773,0.0,0.0,-45.2,,-110.46939992192006,3592309000.0,-132363000.0,0.026689999,-115330000.0,0.0,0.0,0.26265693404517554,988314000.0,731642000.0,1145470000.0,485840000.0,579323000.0,,157156000.0,0.12046489779999559
ＮｅｘＴｏｎｅ,7094,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,16894969856.0,3.1658883,14.669492,21.787289,24.42259559322034,0.0,0.0,79.45,118.0,54.66249461095745,19412000000.0,1005000000.0,0.05914,692000000.0,0.040799998,0.14922,0.32081451014766366,9117000000.0,8570000000.0,12272000000.0,,9629000000.0,,3155000000.0,0.18674197272270054
Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,7095,サービス業,プライム（内国株式）,JP,2025-04-30,東京都,20356608000.0,1.5479138,5.046807,7.267572,17.83454800987405,0.089499995,0.012295082,201.03,289.49,186.0900008707839,51675000000.0,5171000000.0,0.08189999,3443000000.0,0.06132,0.2743,0.5267903589387897,10840000000.0,9205000000.0,16376000000.0,3164000000.0,7506000000.0,1797000000.0,6793900000.0,0.3337442072864006
ステムセル研究所,7096,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,8720782336.0,3.277187,11.379764,44.433044,64.6750635567782,0.0,0.0,19.49,76.1,30.34981321525266,2679175000.0,418509000.0,0.12071,385796000.0,0.06899,0.06629,0.3503358712822488,4873091000.0,4318050000.0,5172467000.0,518962000.0,3200846000.0,647856000.0,752875200.0,0.08633115367322934
さくらさくプラス,7097,サービス業,グロース（内国株式）,JP,2024-07-31,東京都,12085420032.0,2.0297992,,20.201347,9.605042866203615,0.1776,0.0043779644,135.09,,69.86000699459885,17212000000.0,776000000.0,0.07106,607000000.0,0.0387,0.13003999,0.3862003226279513,8351000000.0,3202000000.0,4019000000.0,4488000000.0,1492000000.0,,-4332000000.0,-0.3584484435402038
日本車輌製造,7102,輸送用機器,プライム（内国株式）,JP,2025-03-31,愛知県,61686493184.0,0.8405999,,6.6666665,6.211730023187688,0.0624,0.009478673,641.25,,372.9300080165051,96340000000.0,6936000000.0,0.12817,6416000000.0,0.113409996,0.16147,0.49287151962428716,66517000000.0,27586000000.0,74180000000.0,35983000000.0,3445000000.0,17511000000.0,19920700000.0,0.322934551338168
